,Temperature,ReactionCoordinate,SampleSteps,ThermSteps,ThermWindow,MinEnergy,preTemperature,FreeEnergyGradient,FreeEnergyGradientVariance,avePsi,dXTangent,postTemperature,MaxJump,Valid,Repeat
0,0.0,0.0,1,1,1,-2229.942532287289,9.404829165933821e-13,2.8609332100216442e-06,0.0,0.9999999994771768,1.6641246266970288e-15,2.068743347941548e-12,4.069466419471645e-10,True,1
1,0.0,0.0,1,1,1,-2229.942532287289,9.404829165933821e-13,2.8609332100216442e-06,0.0,0.9999999994771768,1.6641246266970288e-15,2.068743347941548e-12,4.069466419471645e-10,True,1
2,0.0,0.0,1,1,1,-2229.942532287289,9.404829165933821e-13,2.8609332100216442e-06,0.0,0.9999999994771768,1.6641246266970288e-15,2.068743347941548e-12,4.069466419471645e-10,True,1
3,0.0,0.0,1,1,1,-2229.942532287289,9.404829165933821e-13,2.8609332100216442e-06,0.0,0.9999999994771768,1.6641246266970288e-15,2.068743347941548e-12,4.069466419471645e-10,True,1
4,0.0,0.125,1,1,1,-2229.572773173207,9.451672024049733e-07,6.898291541603761,0.0,1.1021747212866146,1.1553374218208847e-15,9.108443707027571e-07,3.8505338825317765e-07,True,1
5,0.0,0.125,1,1,1,-2229.572773173207,9.451672024049733e-07,6.898291541603761,0.0,1.1021747212866146,1.1553374218208847e-15,9.108443707027571e-07,3.8505338825317765e-07,True,1
6,0.0,0.125,1,1,1,-2229.572773173207,9.451672024049733e-07,6.898291541603761,0.0,1.1021747212866146,1.1553374218208847e-15,9.108443707027571e-07,3.8505338825317765e-07,True,1
7,0.0,0.125,1,1,1,-2229.572773173207,9.451672024049733e-07,6.898291541603761,0.0,1.1021747212866146,1.1553374218208847e-15,9.108443707027571e-07,3.8505338825317765e-07,True,1
8,0.0,0.25,1,1,1,-2228.6345888636824,2.030315022742921e-06,6.492268663589583,0.0,1.0069055705267396,3.204885742146137e-15,1.9532363264231853e-06,7.254425038565084e-07,True,1
9,0.0,0.25,1,1,1,-2228.6345888636824,2.030315022742921e-06,6.492268663589583,0.0,1.0069055705267396,3.204885742146137e-15,1.9532363264231853e-06,7.254425038565084e-07,True,1
10,0.0,0.25,1,1,1,-2228.6345888636824,2.030315022742921e-06,6.492268663589583,0.0,1.0069055705267396,3.204885742146137e-15,1.9532363264231853e-06,7.254425038565084e-07,True,1
11,0.0,0.25,1,1,1,-2228.6345888636824,2.030315022742921e-06,6.492268663589583,0.0,1.0069055705267396,3.204885742146137e-15,1.9532363264231853e-06,7.254425038565084e-07,True,1
12,0.0,0.375,1,1,1,-2228.1349654275914,3.950214028569544e-08,1.5134161321621222,0.0,1.0031845960741999,5.635772528959839e-16,3.8994033905534216e-08,1.6041436562670546e-07,True,1
13,0.0,0.375,1,1,1,-2228.1349654275914,3.950214028569544e-08,1.5134161321621222,0.0,1.0031845960741999,5.635772528959839e-16,3.8994033905534216e-08,1.6041436562670546e-07,True,1
14,0.0,0.375,1,1,1,-2228.1349654275914,3.950214028569544e-08,1.5134161321621222,0.0,1.0031845960741999,5.635772528959839e-16,3.8994033905534216e-08,1.6041436562670546e-07,True,1
15,0.0,0.375,1,1,1,-2228.1349654275914,3.950214028569544e-08,1.5134161321621222,0.0,1.0031845960741999,5.635772528959839e-16,3.8994033905534216e-08,1.6041436562670546e-07,True,1
16,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
17,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
18,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
19,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
20,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
21,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
22,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
23,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
24,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
25,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
26,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
27,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
28,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
29,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
30,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
31,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
32,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
33,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
34,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
35,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
36,2000.0,0.0,1000,1000,100,-2229.942532287289,1984.3513810287425,-0.11219823019921889,1.1989835539499627,0.7864224068697456,1.3581563114099844e-14,1975.893422721011,0.3405600669103784,True,1
37,2000.0,0.0,1000,1000,100,-2229.942532287289,2008.3345766135178,-0.1630176478889586,2.0789103179533828,0.8896046593951459,1.0265670712729397e-14,1967.52540444346,0.5194157671181417,True,1
38,2000.0,0.0,1000,1000,100,-2229.942532287289,2017.6894636715047,0.2817193369260968,2.5665551082215274,0.8968230809634705,1.1203473732142784e-14,1967.3931100873995,0.36360438643477233,True,1
39,2000.0,0.0,1000,1000,100,-2229.942532287289,2061.8663396068796,-0.3399322984662583,3.2803271447434814,0.976646414020193,9.863761688372251e-15,2001.958097599226,0.4678491217852116,True,1
40,2000.0,0.125,1000,1000,100,-2229.572773173207,2011.6741999553765,4.824329755613111,4.349681110706514,1.0187635131892474,1.6217558908764697e-15,1984.0155804060614,0.4355185375932335,True,1
41,2000.0,0.125,1000,1000,100,-2229.572773173207,2019.0072659021762,5.167401028500202,1.5989121823968369,1.0539343104755672,7.699910091292913e-15,2002.2657208034504,0.452730105455697,True,1
42,2000.0,0.125,1000,1000,100,-2229.572773173207,2038.9439563464437,4.665323719500301,1.9766606130198305,0.9873994935960971,5.747205903413099e-15,2031.56419515955,0.4485876745923742,True,1
43,2000.0,0.125,1000,1000,100,-2229.572773173207,2029.2084764882247,4.8696535151984195,2.0104361092134178,0.999527385001876,6.022307855674188e-15,1992.0793637895738,0.3642296666733856,True,1
44,2000.0,0.25,1000,1000,100,-2228.6345888636824,2037.8118026516374,6.662250103381929,1.8258709558127975,1.0147637993540737,4.136635686754123e-15,1995.9029550454254,0.45286368758193235,True,1
45,2000.0,0.25,1000,1000,100,-2228.6345888636824,1944.733882609039,5.750277816907974,3.4116301939342986,1.018954241961559,5.599598745364859e-15,1941.489031619293,0.4455537599089203,True,1
46,2000.0,0.25,1000,1000,100,-2228.6345888636824,2002.62520897521,6.774985104275229,2.364069721521815,1.0165060062683133,4.245382181033412e-15,1980.08149623147,0.4323809478981755,True,1
47,2000.0,0.25,1000,1000,100,-2228.6345888636824,2026.0258451499676,6.9328333754372995,1.131404725786135,1.0284453799320428,1.8681223778225262e-15,2011.367149418612,0.3578695547486496,True,1
48,2000.0,0.375,1000,1000,100,-2228.1349654275914,2044.3558823356666,2.81613438001086,1.2928397280977877,0.8844004959381538,3.4422839441172198e-15,1961.409627227892,0.4993296693363113,True,1
49,2000.0,0.375,1000,1000,100,-2228.1349654275914,2045.3598368978273,2.4333119459866768,1.192391020492792,0.9725612191471146,1.746413706404236e-14,2003.927918595382,0.3631516553588493,True,1
50,2000.0,0.375,1000,1000,100,-2228.1349654275914,2026.749381295364,2.287229121990224,1.3421737362544945,0.9217838056187505,5.945354673460972e-15,2049.515171640985,0.5032394462785007,True,1
51,2000.0,0.375,1000,1000,100,-2228.1349654275914,1982.3112386828163,2.8290011575927836,1.705905856819955,0.9889374441385216,3.751479829725052e-15,2017.537899724852,0.4816472599781879,True,1
52,2000.0,0.5,1000,1000,100,-2228.1211118704205,1942.5180019554093,0.568691861515839,2.941121211949165,1.3385109889917748,6.434831413586879e-15,1991.9259489431329,0.44537255803848264,True,1
53,2000.0,0.5,1000,1000,100,-2228.1211118704205,1987.3068895492356,1.4190674853441532,4.171116121480795,1.2158883427446232,5.953883309479508e-15,1987.251722961954,0.3809409420511713,True,1
54,2000.0,0.5,1000,1000,100,-2228.1211118704205,1978.4946395231475,0.22578177686085976,2.5581161290504735,1.3564706568931846,3.676285604636387e-15,1999.5256023221,0.42088764303624215,True,1
55,2000.0,0.5,1000,1000,100,-2228.1211118704205,1933.180481605641,0.2578853029742277,1.0154049131770535,0.9353853799072926,5.094032651683971e-15,1982.5935015723328,0.4499198741036112,True,1
56,2000.0,0.625,1000,1000,100,-2228.1080428322175,1950.2334988042116,-2.4906813194346364,2.8146357831246354,1.100602316022926,1.202549439695911e-14,2002.7408670032985,0.39519510548939357,True,1
57,2000.0,0.625,1000,1000,100,-2228.1080428322175,2029.6438444434848,-2.387846300900083,1.4509123125833892,1.033210948673393,5.36100513268611e-15,2007.8240327844799,0.5732058610074918,False,1
58,2000.0,0.625,1000,1000,100,-2228.1080428322175,2023.4316492101818,-1.6833112343237422,1.883928789545985,0.9928742427528703,1.0758651024083156e-14,2032.3607820756479,0.38880398984055703,True,1
59,2000.0,0.625,1000,1000,100,-2228.1080428322175,2025.120652821901,-2.1873660431079145,1.8798452349653296,0.9321115150718491,4.503368450490539e-15,1953.548712511112,0.3943852328765928,True,1
60,2000.0,0.75,1000,1000,100,-2228.4980739201765,2023.6397247133875,-5.884382433502323,1.428432742946198,1.0134851135893113,1.6308543685480408e-14,2015.4161128506594,0.40202113194236894,True,1
61,2000.0,0.75,1000,1000,100,-2228.4980739201765,1958.9363666793051,-5.583098280858958,2.6601610028250797,0.9685679056089533,1.0395572550176218e-14,1981.7518138599128,0.490219991815001,True,1
62,2000.0,0.75,1000,1000,100,-2228.4980739201765,1978.0972141328994,-5.834092253263827,3.020678534148551,1.0171280539568146,1.0027032150487207e-14,1971.9754975710377,0.39229429133568433,True,1
63,2000.0,0.75,1000,1000,100,-2228.4980739201765,1952.0369550791938,-5.865272234330344,2.131333600072274,1.0139041262930522,1.45802467449825e-14,1999.8463033970293,0.45179387504938934,True,1
64,2000.0,0.875,1000,1000,100,-2229.413461297942,1971.9983935472887,-6.77741967759765,2.378779980833965,1.0884514143963073,8.493933829088486e-15,2007.640724451395,0.44451005131420246,True,1
65,2000.0,0.875,1000,1000,100,-2229.413461297942,2041.6725195996166,-6.003854032745205,2.9582493746921665,0.9685114466655791,1.2893711060069448e-14,1985.6939524169502,0.4585531202085348,True,1
66,2000.0,0.875,1000,1000,100,-2229.413461297942,2004.2386434742323,-6.299475356962725,2.4772317201278398,0.9808613294189588,3.337645657328404e-15,1991.2291454532585,0.4630375660166855,True,1
67,2000.0,0.875,1000,1000,100,-2229.413461297942,2055.6225991984893,-6.731700222104291,2.404242737867242,1.0821142773863528,2.2692377861281407e-15,1991.5207514131023,0.3937877253519371,True,1
68,2000.0,1.0,1000,1000,100,-2229.9425322873135,1910.88255674044,0.7146006929951133,4.399631367376846,0.8986660707350168,4.7616104033440536e-15,2000.0543991400793,0.4447704243653895,True,1
69,2000.0,1.0,1000,1000,100,-2229.9425322873135,1994.7859657342385,0.3224198353120902,4.0410641040121575,0.8720599030424951,3.38443143254759e-15,1963.9808937880548,0.4124087046644146,True,1
70,2000.0,1.0,1000,1000,100,-2229.9425322873135,2000.8019732326957,0.3031854014258753,6.120465525747888,0.8623765444021912,1.4217235542461157e-15,2024.6553003794309,0.4529232593819847,True,1
71,2000.0,1.0,1000,1000,100,-2229.9425322873135,1940.8563391033622,1.9507149952972664,6.51040648784378,1.0091172351943993,1.717708302400061e-14,1970.9411547269026,0.3496733029821898,True,1
