,Temperature,ReactionCoordinate,SampleSteps,ThermSteps,ThermWindow,MinEnergy,preTemperature,FreeEnergyGradient,FreeEnergyGradientVariance,avePsi,dXTangent,postTemperature,MaxJump,Valid,Repeat
74,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
75,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
76,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
77,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
78,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
79,0.0,0.5,1,1,1,-2228.1211118704205,2.8863599850262893e-08,-0.17759689404163181,0.0,0.9983959306155976,3.4250651785994945e-15,2.8606250127825757e-08,9.844773309242728e-08,True,1
80,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
81,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
82,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
83,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
84,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
85,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
86,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
87,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
88,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
89,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
90,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
91,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
92,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
93,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
94,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
95,0.0,0.625,1,1,1,-2228.1080428322175,2.9895307009807125e-08,-0.6857752564775441,0.0,1.0052208766863924,2.9775080539860436e-15,2.9643017188644896e-08,2.2904068885385704e-07,True,1
96,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
97,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
98,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
99,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
100,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
101,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
102,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
103,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
104,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
105,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
106,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
107,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
108,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
109,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
110,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
111,0.0,0.75,1,1,1,-2228.4980739201765,1.2324612422875335e-06,-5.645656075913152,0.0,1.0046557532434623,8.54252111684644e-17,1.1882217581431793e-06,5.352284274475127e-07,True,1
112,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
113,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
114,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
115,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
116,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
117,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
118,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
119,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
120,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
121,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
122,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
123,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
124,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
125,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
126,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
127,0.0,0.875,1,1,1,-2229.413461297942,2.8360404433262575e-06,-8.188529695269564,0.0,1.094712693502973,2.4424016827159646e-15,2.7216227374872978e-06,6.263506614000905e-07,True,1
128,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
129,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
130,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
131,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
132,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
133,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
134,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
135,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
136,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
137,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
138,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
139,0.0,1.0,1,1,1,-2229.9425322873135,9.412319271223404e-13,-3.3710371803483433e-06,0.0,0.9999999996663218,5.249346060259815e-15,2.070390038324859e-12,4.061449943233507e-10,True,1
