LAMMPS data file via write_data, version 31 Aug 2018, timestep = 1000

687 atoms
1 atom types

0.0000000000000000e+00 1.9987183999999999e+01 xlo xhi
0.0000000000000000e+00 1.9987183999999999e+01 ylo yhi
0.0000000000000000e+00 1.9987183999999999e+01 zlo zhi

Masses

1 55.85

Atoms # atomic

1 1 4.6964280639076195e-03 3.2018635803801134e-03 4.3279017215038081e-05 0 0 0
2 1 1.4275802825637149e+00 1.4239322236294658e+00 1.4225122935304129e+00 0 0 0
3 1 2.8575888283013513e+00 1.9987038070656514e+01 1.9985931231052774e+01 0 -1 -1
4 1 4.2818178183926561e+00 1.4235197370663417e+00 1.4243701525371133e+00 0 0 0
5 1 5.7101971569292127e+00 1.9149085162078829e-04 3.7447009336035049e-04 0 0 0
6 1 7.1366040580632317e+00 1.4250607664481514e+00 1.4257089698888576e+00 0 0 0
7 1 8.5635380213853480e+00 1.9009218234439403e-03 1.8145300997253959e-03 0 0 0
8 1 9.9916382989165804e+00 1.4265511387351966e+00 1.4260917124176591e+00 0 0 0
9 1 1.1418647786447965e+01 3.4472431628911671e-03 2.3920939470394665e-03 0 0 0
10 1 1.2847509665433375e+01 1.4276703982755117e+00 1.4258363910539493e+00 0 0 0
11 1 1.4275753052586451e+01 4.7996885556629895e-03 2.4788712757165036e-03 0 0 0
12 1 1.5705139812249897e+01 1.4278495544573275e+00 1.4248613565869690e+00 0 0 0
13 1 1.7134729773397734e+01 5.3514362449382695e-03 1.9932959990621862e-03 0 0 0
14 1 1.8563781819893912e+01 1.4261509122778344e+00 1.4229750490364090e+00 0 0 0
15 1 7.8389331187370833e-05 2.8529223898542133e+00 1.9982869940098002e+01 0 0 -1
16 1 1.4241978927531638e+00 4.2766538719540668e+00 1.4214670385227890e+00 0 0 0
17 1 2.8537626763687283e+00 2.8510410783759190e+00 1.9984139224635747e+01 0 0 -1
18 1 4.2782947788822163e+00 4.2762577570313445e+00 1.4231382178448704e+00 0 0 0
19 1 5.7094937154645935e+00 2.8524454008735654e+00 1.9985979370611773e+01 0 0 -1
20 1 7.1362825471341127e+00 4.2796449938622922e+00 1.4258202731332259e+00 0 0 0
21 1 8.5646557566262889e+00 2.8543754981279599e+00 1.9986641109861012e+01 0 0 -1
22 1 9.9920805299726148e+00 4.2814119453231232e+00 1.4261080831040647e+00 0 0 0
23 1 1.1419611373669708e+01 2.8554613196562282e+00 1.9986522636241357e+01 0 0 -1
24 1 1.2847709586524358e+01 4.2814785124014723e+00 1.4256204601064137e+00 0 0 0
25 1 1.4275458851992706e+01 2.8555219841107973e+00 1.9985894436387117e+01 0 0 -1
26 1 1.5706560857470445e+01 4.2788589577672136e+00 1.4228021450497139e+00 0 0 0
27 1 1.7133029443563871e+01 2.8541675965604427e+00 1.9984288677971506e+01 0 0 -1
28 1 1.8561866839184862e+01 4.2786083639189334e+00 1.4214832873254817e+00 0 0 0
29 1 1.9986566553575226e+01 5.7063616783991318e+00 1.9984144825944519e+01 -1 0 -1
30 1 1.4245185788774348e+00 7.1343366117424321e+00 1.4230874835295451e+00 0 0 0
31 1 2.8516572610703030e+00 5.7058066176012598e+00 1.9985753384618995e+01 0 0 -1
32 1 4.2781089302254998e+00 7.1343849666361852e+00 1.4251029010946252e+00 0 0 0
33 1 5.7074780185425267e+00 5.7067734141076301e+00 5.0379120444448626e-04 0 0 0
34 1 7.1343661966340575e+00 7.1350691145783776e+00 1.4277060667192658e+00 0 0 0
35 1 8.5645086518658626e+00 5.7096857388127775e+00 1.0952501394988355e-03 0 0 0
36 1 9.9919898930161164e+00 7.1379320079531574e+00 1.4292731212948764e+00 0 0 0
37 1 1.1419704838912430e+01 5.7106592472363520e+00 6.0224949847603336e-04 0 0 0
38 1 1.2849461144332201e+01 7.1362587111657803e+00 1.4271637996000219e+00 0 0 0
39 1 1.4276267831270484e+01 5.7091126117256508e+00 1.9986501954947965e+01 0 0 -1
40 1 1.5706128664100715e+01 7.1358191215725428e+00 1.4241504776783742e+00 0 0 0
41 1 1.7132082447190612e+01 5.7084342315093730e+00 1.9984493542378786e+01 0 0 -1
42 1 1.8562258788633162e+01 7.1348022448793396e+00 1.4228595359213756e+00 0 0 0
43 1 7.3497391462056698e-04 8.5631037536136763e+00 1.9986591813768232e+01 0 0 -1
44 1 1.4260440306023285e+00 9.9934433146818744e+00 1.4249747561888308e+00 0 0 0
45 1 2.8520204247195253e+00 8.5636552088880293e+00 4.8256868685707789e-04 0 0 0
46 1 4.2796835416393204e+00 9.9934429769582920e+00 1.4269609443027809e+00 0 0 0
47 1 5.7074693364030651e+00 8.5640632643924466e+00 2.0653627583852685e-03 0 0 0
48 1 7.1366446531888421e+00 9.9919264280257138e+00 1.4301047369578943e+00 0 0 0
49 1 8.5640469577620379e+00 8.5652075225734343e+00 1.5689161166675563e-03 0 0 0
50 1 9.9928331121412874e+00 9.9912662039021729e+00 1.4311297890224453e+00 0 0 0
51 1 1.1420525042332374e+01 8.5661257086445151e+00 1.2022149521535544e-03 0 0 0
52 1 1.2848875175245420e+01 9.9934325838898399e+00 1.4292653253976642e+00 0 0 0
53 1 1.4275915993090928e+01 8.5658670079093060e+00 9.0410390594032380e-04 0 0 0
54 1 1.5706728513340520e+01 9.9938373382357071e+00 1.4259538437867787e+00 0 0 0
55 1 1.7133611113465204e+01 8.5638123736139455e+00 2.8768758597973610e-04 0 0 0
56 1 1.8563443070328209e+01 9.9930899787332628e+00 1.4246616256345366e+00 0 0 0
57 1 2.3969637263318044e-03 1.1421775212109859e+01 1.5240267670479926e-03 0 0 0
58 1 1.4281278438957250e+00 1.2852006198716344e+01 1.4267959124534040e+00 0 0 0
59 1 2.8532932283305970e+00 1.1422244196404295e+01 1.8987302997780348e-03 0 0 0
60 1 4.2821934539513471e+00 1.2850510562225592e+01 1.4287721125861457e+00 0 0 0
61 1 5.7085952374569278e+00 1.1421133204301084e+01 3.3400296298097651e-03 0 0 0
62 1 7.1387120836323970e+00 1.2847515831463054e+01 1.4310084223607202e+00 0 0 0
63 1 8.5649764889839961e+00 1.1420518423157311e+01 2.7636852930801549e-03 0 0 0
64 1 9.9936101063465550e+00 1.2846595630864414e+01 1.4316648905592244e+00 0 0 0
65 1 1.1421233992684387e+01 1.1421840512073574e+01 2.5200179835471810e-03 0 0 0
66 1 1.2849058558317765e+01 1.2850184105287315e+01 1.4301835189239769e+00 0 0 0
67 1 1.4277842589414337e+01 1.1422493324765069e+01 2.4063951694855219e-03 0 0 0
68 1 1.5707180692627718e+01 1.2852016308728231e+01 1.4275139860573502e+00 0 0 0
69 1 1.7135659312982405e+01 1.1421702225518878e+01 2.6601793710824416e-03 0 0 0
70 1 1.8564530923864638e+01 1.2852188779900475e+01 1.4262664633597557e+00 0 0 0
71 1 4.1668440549606240e-03 1.4280840004459556e+01 3.2123072163524041e-03 0 0 0
72 1 1.4305415263972689e+00 1.5708502408894171e+01 1.4284036321300821e+00 0 0 0
73 1 2.8550789261252989e+00 1.4280049165068268e+01 3.1847619990229923e-03 0 0 0
74 1 4.2845745915888047e+00 1.5705466995273603e+01 1.4304588395600581e+00 0 0 0
75 1 5.7099308638737094e+00 1.4278037206380809e+01 4.5448451611904816e-03 0 0 0
76 1 7.1392202582542783e+00 1.5703175699567128e+01 1.4314807143749511e+00 0 0 0
77 1 8.5657534549373189e+00 1.4275970581873658e+01 4.4989604102697754e-03 0 0 0
78 1 9.9924594489564083e+00 1.5704165173291374e+01 1.4314187315101112e+00 0 0 0
79 1 1.1420491649647731e+01 1.4278362518940092e+01 4.1756819782337428e-03 0 0 0
80 1 1.2847829501156802e+01 1.5706571417241699e+01 1.4307295348526892e+00 0 0 0
81 1 1.4279539403543064e+01 1.4281924707967050e+01 5.0423249721994849e-03 0 0 0
82 1 1.5707173414788700e+01 1.5709777961505756e+01 1.4292089161256862e+00 0 0 0
83 1 1.7137244888049096e+01 1.4281526045159609e+01 4.8057084278711349e-03 0 0 0
