,Temperature,ReactionCoordinate,SampleSteps,ThermSteps,ThermWindow,MinEnergy,preTemperature,FreeEnergyGradient,FreeEnergyGradientVariance,avePsi,dXTangent,PathEnergy,postTemperature,MaxJump,Valid,Repeat
45,0.0,0.625,1,1,1,-476.84144818143454,4.1070432373138945e-28,48.22456647221854,0.0,1.0,7.980513986000843e-19,-476.8476085962866,9.124994109390458e-28,0.0,True,1
46,0.0,0.625,1,1,1,-476.84144818143454,4.1070432373138945e-28,48.22456647221854,0.0,1.0,7.980513986000843e-19,-476.8476085962866,9.124994109390458e-28,0.0,True,1
47,0.0,0.625,1,1,1,-476.84144818143454,4.1070432373138945e-28,48.22456647221854,0.0,1.0,7.980513986000843e-19,-476.8476085962866,9.124994109390458e-28,0.0,True,1
48,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
49,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
50,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
51,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
52,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
53,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
54,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
55,0.0,0.75,1,1,1,-469.4945690234186,1.1271811726868946e-29,69.05132589352735,0.0,1.0,5.063747443791234e-19,-469.48521763295173,2.420061789868528e-29,0.0,True,1
56,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
57,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
58,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
59,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
60,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
61,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
62,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
63,0.0,0.875,1,1,1,-459.99435245418033,8.273015503068216e-29,82.14674383603962,0.0,1.0,1.469087815962892e-16,-459.9973597795039,1.8279626555571134e-28,1.0195204118629315e-18,True,1
64,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
65,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
66,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
67,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
68,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
69,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
70,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
71,0.0,1.0,1,1,1,-449.1105952462811,1.268282758933964e-29,91.42013883171238,0.0,1.0,3.3188150394556695e-19,-449.1105952462769,2.766346248540138e-29,0.0,True,1
72,300.0,0.0,2000,1000,100,-473.18706907676176,294.8452177503495,-85.35859016590318,1.3158702329139524e-26,0.9999999999999999,1.0188908865419236e-14,-473.18706907676153,300.0222337042048,0.16226357868504565,True,1
73,300.0,0.0,2000,1000,100,-473.18706907676176,309.26167455792927,-86.77814490960638,9.89059885079209e-27,1.0,1.2767085598200573e-14,-473.18706907676153,311.03979564607516,0.16226702250612807,True,1
74,300.0,0.0,2000,1000,100,-473.18706907676176,275.20225573106126,-90.20814537032959,1.1309256197899037e-26,1.0,2.543827693889347e-15,-473.18706907676153,292.26953125226504,0.16225928296212364,True,1
75,300.0,0.0,2000,1000,100,-473.18706907676176,285.16505673068076,-88.95103642120962,1.0259247814617932e-26,1.0,1.4278155192730768e-14,-473.18706907676153,290.5825940971301,0.1622596043092396,True,1
76,300.0,0.0,2000,1000,100,-473.18706907676176,306.7533317852895,-87.58820496923805,8.001557018245244e-27,1.0,1.5247268994477763e-14,-473.18706907676153,291.98111722807624,0.18623808322359184,True,1
77,300.0,0.0,2000,1000,100,-473.18706907676176,271.73520404815895,-89.136489069292,8.646973178933715e-27,1.0,4.4080145628573e-15,-473.18706907676153,297.91104888123954,0.18623615348140998,True,1
78,300.0,0.0,2000,1000,100,-473.18706907676176,319.7133562601868,-87.61621910740146,8.606819738004072e-27,1.0,3.596650216542943e-15,-473.18706907676153,295.5770004242288,0.1862372066711448,True,1
79,300.0,0.0,2000,1000,100,-473.18706907676176,302.9518756554995,-86.32481768049823,1.353090227283112e-26,1.0,2.4030566235452528e-15,-473.18706907676153,303.9538978322764,0.18623655698297456,True,1
80,300.0,0.125,2000,1000,100,-481.6672515686764,300.3286460104059,-49.648446163883186,1.110136019639773e-28,1.0,5.7362594679741444e-15,-481.6627410369356,295.2353390244206,3.3335784102962303e-06,True,1
81,300.0,0.125,2000,1000,100,-481.6672515686764,280.5840522327019,-49.66091040114643,1.209886172054539e-28,1.0,3.03866677681633e-14,-481.6627410369356,300.86001644613003,1.3166513731901993e-06,True,1
82,300.0,0.125,2000,1000,100,-481.6672515686764,280.9598328496635,-49.44015728415252,8.672472238394621e-29,1.0,1.3960945620331967e-14,-481.6627410369356,296.31619972587606,1.477568677267062e-06,True,1
83,300.0,0.125,2000,1000,100,-481.6672515686764,280.9913574136574,-49.81714975461683,1.4496580588563316e-28,1.0,1.442472288717763e-14,-481.6627410369356,299.56848447852053,1.9001015324824762e-06,True,1
84,300.0,0.125,2000,1000,100,-481.6672515686764,310.1512174751679,-49.59878486922381,1.2668485320114089e-28,0.9999999999999999,5.9373695959273026e-15,-481.6627410369356,300.5339515857559,3.1509516224123115e-06,True,1
85,300.0,0.125,2000,1000,100,-481.6672515686764,312.98904892588047,-49.5953693004949,1.1900334307706911e-28,1.0,1.0652949842000373e-14,-481.6627410369356,298.07531629582417,1.4016951496068836e-06,True,1
86,300.0,0.125,2000,1000,100,-481.6672515686764,279.9042884288793,-49.62013122612641,1.2096375640517122e-28,1.0,4.992951782812442e-15,-481.6627410369356,298.40241725926325,3.326624618551355e-07,True,1
87,300.0,0.125,2000,1000,100,-481.6672515686764,292.12558200452554,-49.941543040409904,1.33337408297096e-28,1.0,5.612469232739126e-15,-481.6627410369356,301.99337263654905,2.580601211490517e-06,True,1
88,300.0,0.25,2000,1000,100,-484.22161329981435,300.3578974424817,-16.949333115533808,3.487192908561725e-29,1.0,5.4527525473729185e-15,-484.22884811926014,301.01938667572136,1.4556794841886304e-06,True,1
89,300.0,0.25,2000,1000,100,-484.22161329981435,307.0004961935439,-16.890184444667735,3.242678888645477e-29,1.0,3.3549755129359837e-15,-484.22884811926014,298.48658069286984,2.340149182558729e-06,True,1
90,300.0,0.25,2000,1000,100,-484.22161329981435,298.1599949817319,-16.7105977431852,2.7201469033499785e-29,1.0000000000000002,1.153888226257391e-14,-484.22884811926014,288.4009299335823,3.246523843862433e-06,True,1
91,300.0,0.25,2000,1000,100,-484.22161329981435,283.4577820292285,-17.01767960226878,3.047512346236739e-29,1.0,6.976095684503748e-15,-484.22884811926014,300.32924372755673,2.252127178976155e-06,True,1
92,300.0,0.25,2000,1000,100,-484.22161329981435,287.9795059288937,-16.880810147957074,3.2665595097598905e-29,1.0,4.539639123847611e-15,-484.22884811926014,297.9072980891658,3.797122096062096e-06,True,1
93,300.0,0.25,2000,1000,100,-484.22161329981435,307.4336936239712,-16.734776108252316,2.3902796979091884e-29,1.0,6.880284008012054e-15,-484.22884811926014,293.67276714114007,1.769821074736516e-06,True,1
