(written by ASE)

54 atoms
1 atom types

0.0      9.5414116881853293  xlo xhi
0.0      9.5328321392599964  ylo yhi
0.0      9.5371209489575044  zlo zhi
    0.28598496417779989                       0                       0  xy xz yz

Atoms # atomic

     1   1    0.051521820395060397    0.049977515176118335    0.050000000000000003
     2   1       1.689421262455582      1.6387828717194508       1.639520158159584
     3   1      3.2319923831235036    0.049977515176118328    0.050000000000000003
     4   1       4.869891825184026      1.6387828717194506       1.639520158159584
     5   1      6.4124629458519466    0.049977515176118349    0.050000000000000003
     6   1      8.0503623879124682      1.6387828717194506       1.639520158159584
     7   1     0.14685014178766034      3.2275882282627828    0.050000000000000003
     8   1      1.7847495838481819      4.8163935848061152       1.639520158159584
     9   1      3.3273207045161035      3.2275882282627828    0.050000000000000003
    10   1      4.9652201465766259      4.8163935848061152       1.639520158159584
    11   1      6.5077912672445466      3.2275882282627828    0.050000000000000003
    12   1      8.1456907093050681      4.8163935848061152       1.639520158159584
    13   1     0.24217846318026032      6.4051989413494477    0.050000000000000003
    14   1      1.8800779052407819      7.9940042978927801       1.639520158159584
    15   1      3.4226490259087035      6.4051989413494477    0.050000000000000003
    16   1      5.0605484679692259      7.9940042978927792       1.639520158159584
    17   1      6.6031195886371465      6.4051989413494477    0.050000000000000003
    18   1      8.2410190306976681      7.9940042978927801       1.639520158159584
    19   1    0.051521820395060397    0.049977515176118335      3.2290403163191677
    20   1       1.689421262455582      1.6387828717194508       4.818560474478752
    21   1      3.2319923831235036    0.049977515176118328      3.2290403163191677
    22   1       4.869891825184026      1.6387828717194506       4.818560474478752
    23   1      6.4124629458519466    0.049977515176118349      3.2290403163191677
    24   1      8.0503623879124682      1.6387828717194506       4.818560474478752
    25   1     0.14685014178766034      3.2275882282627828      3.2290403163191677
    26   1      1.7847495838481819      4.8163935848061152       4.818560474478752
    27   1      3.3273207045161035      3.2275882282627828      3.2290403163191677
    28   1      4.9652201465766259      4.8163935848061152       4.818560474478752
    29   1      6.5077912672445466      3.2275882282627828      3.2290403163191677
    30   1      8.1456907093050681      4.8163935848061152       4.818560474478752
    31   1     0.24217846318026032      6.4051989413494477      3.2290403163191677
    32   1      1.8800779052407819      7.9940042978927801       4.818560474478752
    33   1      3.4226490259087035      6.4051989413494477      3.2290403163191677
    34   1      5.0605484679692259      7.9940042978927792       4.818560474478752
    35   1      6.6031195886371465      6.4051989413494477      3.2290403163191677
    36   1      8.2410190306976681      7.9940042978927801       4.818560474478752
    37   1    0.051521820395060397    0.049977515176118335      6.4080806326383355
    38   1       1.689421262455582      1.6387828717194508       7.997600790797919
    39   1      3.2319923831235036    0.049977515176118328      6.4080806326383355
    40   1       4.869891825184026      1.6387828717194506       7.997600790797919
    41   1      6.4124629458519466    0.049977515176118349      6.4080806326383355
    42   1      8.0503623879124682      1.6387828717194506       7.997600790797919
    43   1     0.14685014178766034      3.2275882282627828      6.4080806326383355
    44   1      1.7847495838481819      4.8163935848061152       7.997600790797919
    45   1      3.3273207045161035      3.2275882282627828      6.4080806326383355
    46   1      4.9652201465766259      4.8163935848061152       7.997600790797919
    47   1      6.5077912672445466      3.2275882282627828      6.4080806326383355
    48   1      8.1456907093050681      4.8163935848061152       7.997600790797919
    49   1     0.24217846318026032      6.4051989413494477      6.4080806326383355
    50   1      1.8800779052407819      7.9940042978927801       7.997600790797919
    51   1      3.4226490259087035      6.4051989413494477      6.4080806326383355
    52   1      5.0605484679692259      7.9940042978927792       7.997600790797919
    53   1      6.6031195886371465      6.4051989413494477      6.4080806326383355
    54   1      8.2410190306976681      7.9940042978927801       7.997600790797919
