LAMMPS data file via write_data, version 2 Jul 2021, timestep = 118

249 atoms
1 atom types

0 15.927565 xlo xhi
0 15.927565 ylo yhi
0 15.927565 zlo zhi

Masses

1 183.84

Atoms # atomic

1 1 0.03315081724771314 0.03315081724770795 0.033150817247708096 0 0 0
2 1 1.6282909350642358 1.6282909350642432 1.6282909350642407 0 0 0
3 1 3.2185053040279192 0.03393951215002777 0.03393951215002585 0 0 0
11 1 0.03393951215003579 3.218505304027928 0.03393951215003043 0 0 0
13 1 3.219691418572374 3.219691418572385 0.037876706787986054 0 0 0
26 1 0.033939512150035135 0.033939512150030486 3.218505304027925 0 0 0
28 1 3.2196914185723813 0.03787670678799146 3.2196914185723884 0 0 0
36 1 0.0378767067879695 3.2196914185723604 3.2196914185723577 0 0 0
38 1 3.2307317461427285 3.230731746142725 3.2307317461427254 0 0 0
4 1 4.812412443932031 1.6296621447016606 1.6296621447016624 0 0 0
5 1 6.4035762562207115 0.03393983287265093 0.033939832872652495 0 0 0
15 1 6.4046230625274765 3.22002219136362 0.03787053097635143 0 0 0
30 1 6.404623062527491 0.037870530976378616 3.2200221913636433 0 0 0
40 1 6.408947414696046 3.226020298492865 3.2260202984929167 0 0 0
6 1 7.997073220693463 1.629074632974015 1.629074632974039 0 0 0
7 1 9.588733777043247 0.033151138812135876 0.03315113881213917 0 0 0
8 1 11.181226791143235 1.6267566835781067 1.6267566835781389 0 0 0
17 1 9.588961511058425 3.2187129388542988 0.035938916461897584 0 0 0
32 1 9.588961511058425 0.035938916461947155 3.2187129388543445 0 0 0
42 1 9.5815673536486 3.228934492577184 3.2289344925773347 0 0 0
9 1 12.774581485218189 0.032691222894336514 0.03269122289434092 0 0 0
10 1 14.368650682806393 1.6258028292438784 1.625802829243879 0 0 0
19 1 12.775044928542204 3.217829120498302 0.03185734344039049 0 0 0
34 1 12.775044928542163 0.031857343440425706 3.217829120498336 0 0 0
44 1 12.775779443200824 3.217502666545383 3.217502666545428 0 0 0
12 1 1.6296621447016753 4.812412443932054 1.629662144701663 0 0 0
21 1 0.03393983287266735 6.403576256220719 0.03393983287265588 0 0 0
22 1 3.220022191363626 6.404623062527502 0.037870530976449435 0 0 0
46 1 0.03787053097635378 6.4046230625274525 3.2200221913635483 0 0 0
47 1 3.226020298491941 6.408947414695852 3.2260202984917536 0 0 0
14 1 4.813739520141025 4.813739520141047 1.6404114336782456 0 0 0
23 1 6.403005003211333 6.403005003211355 0.027644893819361215 0 0 0
48 1 6.410726455324029 6.41072645532286 3.1681005724821216 0 0 0
16 1 7.9990148326787365 4.812773215047441 1.6371706850710475 0 0 0
18 1 11.184316435754159 4.809130504864357 1.623692546331336 0 0 0
24 1 9.59101205019011 6.401586718660639 0.029900070942615445 0 0 0
49 1 9.598250543579525 6.397435821854673 3.217937471335162 0 0 0
20 1 14.370069656206548 4.810718716447925 1.6253168883793876 0 0 0
25 1 12.775374017514846 6.402862366289037 0.03027319971458701 0 0 0
50 1 12.77875688956437 6.403149051056492 3.2159994074832814 0 0 0
27 1 1.6296621447016744 1.6296621447016602 4.8124124439320495 0 0 0
51 1 0.03393983287266612 0.033939832872654466 6.403576256220718 0 0 0
52 1 3.220022191363648 0.037870530976455145 6.4046230625275085 0 0 0
56 1 0.03787053097633114 3.2200221913635456 6.404623062527446 0 0 0
57 1 3.2260202984921964 3.226020298491958 6.408947414695893 0 0 0
29 1 4.813739520141151 1.6404114336783642 4.813739520141167 0 0 0
53 1 6.403005003211282 0.027644893819350206 6.403005003211298 0 0 0
58 1 6.410726455323155 3.1681005724799767 6.410726455322241 0 0 0
31 1 7.999014832678692 1.6371706850710346 4.812773215047356 0 0 0
33 1 11.184316435754221 1.6236925463312675 4.809130504864292 0 0 0
54 1 9.591012050190127 0.02990007094264769 6.401586718660593 0 0 0
59 1 9.598250543586152 3.217937471329145 6.397435821847254 0 0 0
35 1 14.370069656206507 1.6253168883794 4.8107187164479335 0 0 0
55 1 12.775374017514784 0.030273199714646305 6.402862366289059 0 0 0
