LAMMPS data file via write_data, version 31 Aug 2018, timestep = 1000

687 atoms
1 atom types

0.0000000000000000e+00 1.9987183999999999e+01 xlo xhi
0.0000000000000000e+00 1.9987183999999999e+01 ylo yhi
0.0000000000000000e+00 1.9987183999999999e+01 zlo zhi

Masses

1 55.85

Atoms # atomic

1 1 5.3422743986311708e-03 3.9981790560337021e-03 3.2461868310959843e-05 0 0 0
2 1 1.4276408210512681e+00 1.4247645462660234e+00 1.4232516542323661e+00 0 0 0
3 1 2.8570341511714483e+00 1.9986869098200017e+01 1.9985559020949964e+01 0 -1 -1
4 1 4.2805469050754636e+00 1.4233898795291395e+00 1.4247987965219724e+00 0 0 0
5 1 5.7090763338769479e+00 1.1107405707323985e-04 3.1288627921404301e-04 0 0 0
6 1 7.1356348630866222e+00 1.4250390714087995e+00 1.4260124553070943e+00 0 0 0
7 1 8.5628344019121823e+00 2.0964894193124042e-03 1.8903662531179143e-03 0 0 0
8 1 9.9914585720653495e+00 1.4268308191755290e+00 1.4264197711148110e+00 0 0 0
9 1 1.1418540044341436e+01 3.8233665487298792e-03 2.5532246844799755e-03 0 0 0
10 1 1.2848063715310484e+01 1.4280963431968619e+00 1.4261369528878052e+00 0 0 0
11 1 1.4276227628209526e+01 5.2913712418034102e-03 2.6128334588563264e-03 0 0 0
12 1 1.5705908092176699e+01 1.4286416544224418e+00 1.4252083052264855e+00 0 0 0
13 1 1.7135571671632395e+01 6.1169202818594053e-03 2.0757811693870752e-03 0 0 0
14 1 1.8563722629294002e+01 1.4275929784705497e+00 1.4236154893727353e+00 0 0 0
15 1 1.9986996386295612e+01 2.8534793006482446e+00 1.9983038876609662e+01 -1 0 -1
16 1 1.4238791969273992e+00 4.2765416946113559e+00 1.4224539665672564e+00 0 0 0
17 1 2.8522235505358999e+00 2.8502009982214260e+00 1.9984990594082046e+01 0 0 -1
18 1 4.2772559448449003e+00 4.2757694564902273e+00 1.4241007302384441e+00 0 0 0
19 1 5.7077099597842693e+00 2.8508709016098277e+00 1.9987058551437244e+01 0 0 -1
20 1 7.1351082645579362e+00 4.2783168102133065e+00 1.4261554461878747e+00 0 0 0
21 1 8.5641270575097419e+00 2.8530333359006401e+00 4.2255449057250521e-04 0 0 0
22 1 9.9921175701682419e+00 4.2803993137631018e+00 1.4265491561236747e+00 0 0 0
23 1 1.1420187082350772e+01 2.8543913838336286e+00 1.7194580943755001e-04 0 0 0
24 1 1.2848632117317376e+01 4.2807967321908276e+00 1.4259695763308697e+00 0 0 0
25 1 1.4276644841287794e+01 2.8548397759232276e+00 1.9986553749180562e+01 0 0 -1
26 1 1.5706666484272267e+01 4.2794143956057624e+00 1.4236664600550599e+00 0 0 0
27 1 1.7133557933075139e+01 2.8544115659935656e+00 1.9984681193026780e+01 0 0 -1
28 1 1.8560850298976643e+01 4.2794751120994743e+00 1.4224768820427065e+00 0 0 0
29 1 1.9986459233129043e+01 5.7062556221053944e+00 1.9984454448931537e+01 -1 0 -1
30 1 1.4244149531928980e+00 7.1337838949124093e+00 1.4237747448960290e+00 0 0 0
31 1 2.8500374931284282e+00 5.7049218440609657e+00 1.9986790230356277e+01 0 0 -1
32 1 4.2769961375124508e+00 7.1337567375316127e+00 1.4257239114520983e+00 0 0 0
33 1 5.7054826219265253e+00 5.7051542420935020e+00 2.1216825498734399e-03 0 0 0
34 1 7.1337269327913955e+00 7.1344103617408239e+00 1.4281019339778447e+00 0 0 0
35 1 8.5635679944112244e+00 5.7078207096617612e+00 2.3651904128059987e-03 0 0 0
36 1 9.9918549802912349e+00 7.1368808735083737e+00 1.4290041710663259e+00 0 0 0
37 1 1.1420465639794449e+01 5.7091451641946440e+00 1.5888417141752972e-03 0 0 0
38 1 1.2849337469880224e+01 7.1362521888844146e+00 1.4273024512706127e+00 0 0 0
39 1 1.4277058327530069e+01 5.7086838002613636e+00 7.4329268619212281e-05 0 0 0
40 1 1.5705438158205459e+01 7.1363312836637718e+00 1.4246320625676137e+00 0 0 0
41 1 1.7131778842374025e+01 5.7088909586905405e+00 1.9984668946961243e+01 0 0 -1
42 1 1.8561581104857510e+01 7.1345026095857182e+00 1.4235621389225437e+00 0 0 0
43 1 9.7037837803272029e-04 8.5626736214272618e+00 1.9986817166167199e+01 0 0 -1
44 1 1.4261797859980305e+00 9.9928138276025695e+00 1.4254278256190978e+00 0 0 0
45 1 2.8508196054846731e+00 8.5634066233542026e+00 1.1713726626468429e-03 0 0 0
46 1 4.2788316439257077e+00 9.9929770002619627e+00 1.4273947745476827e+00 0 0 0
47 1 5.7057036914672592e+00 8.5632495538131099e+00 3.2856830750606567e-03 0 0 0
48 1 7.1357550362701767e+00 9.9916326464702898e+00 1.4298600619544715e+00 0 0 0
49 1 8.5630544616227748e+00 8.5640584482971001e+00 2.4516536846781096e-03 0 0 0
50 1 9.9924267782822458e+00 9.9912655307533704e+00 1.4304585598334036e+00 0 0 0
51 1 1.1420490043753912e+01 8.5653952603333714e+00 1.4052617635897525e-03 0 0 0
52 1 1.2848487025735222e+01 9.9935013679770517e+00 1.4288633322630300e+00 0 0 0
53 1 1.4275470828958010e+01 8.5662170015300330e+00 7.1913385847638389e-04 0 0 0
54 1 1.5706318164485381e+01 9.9932230377111555e+00 1.4262465725609106e+00 0 0 0
55 1 1.7133665298872511e+01 8.5634513535007457e+00 5.8217743393190714e-04 0 0 0
56 1 1.8563026318669021e+01 9.9922568001411758e+00 1.4250575225971209e+00 0 0 0
57 1 2.8449588725155584e-03 1.1421203257646786e+01 1.6530000154385777e-03 0 0 0
58 1 1.4282967085635483e+00 1.2851559218032220e+01 1.4269548563021470e+00 0 0 0
59 1 2.8523919235539945e+00 1.1422357094559519e+01 2.3156674773206877e-03 0 0 0
