LAMMPS data file via write_data, version 24 Dec 2020, timestep = 0

687 atoms
1 atom types

0.07973089355859919 19.9074531064414 xlo xhi
0.07973089355859919 19.9074531064414 ylo yhi
0.07973089355859919 19.9074531064414 zlo zhi

Masses

1 55.85

Atoms # atomic

1 1 0.0835234062772528 0.08215080304699682 0.07981726062804578 0 0 0
2 1 1.4960679006179156 1.4916153755306627 1.4904785622511258 0 0 0
3 1 2.915089132273696 0.07995611979939406 19.906757329554225 0 0 -1
4 1 4.328663642261068 1.4920240365840403 1.4924925863700405 0 0 0
5 1 5.745678429363561 0.08003536478146661 0.08014383173564038 0 0 0
6 1 7.160419403844392 1.4933369246416142 1.4938216922592256 0 0 0
7 1 8.575973902141005 0.08121934273111435 0.08121961658769017 0 0 0
8 1 9.991882751971515 1.4943974288409123 1.4940903984983467 0 0 0
9 1 11.40757383000982 0.08243505756352443 0.08167740426522166 0 0 0
10 1 12.824353472643145 1.4951727126269003 1.4937940386395696 0 0 0
11 1 14.241069831071927 0.08348684439973507 0.08172250144914453 0 0 0
12 1 15.659104716360568 1.4948814532776369 1.4926447403341774 0 0 0
13 1 17.076664540285137 0.08375524287632706 0.08124378309837281 0 0 0
14 1 18.495443572240823 1.4929707527884577 1.4906887563057496 0 0 0
15 1 0.08049971321366273 2.9090877664582933 19.903434820329984 0 0 -1
16 1 1.493101744787784 4.322282457147374 1.489276645971893 0 0 0
17 1 2.912080216149054 2.9085029849746302 19.904035136856784 0 0 -1
18 1 4.324678244121179 4.322009040176749 1.4906031199682384 0 0 0
19 1 5.745162419074824 2.910444080817198 19.905659723392368 0 0 -1
20 1 7.160092768241852 4.326013779231272 1.4938276985522192 0 0 0
21 1 8.576585192370498 2.9120812798506823 19.906366904802837 0 0 -1
22 1 9.992150350234038 4.327523352658699 1.49410808295353 0 0 0
23 1 11.407890440683309 2.912814368319288 19.90639655207356 0 0 -1
24 1 12.82459223548432 4.327043542105579 1.4935969199614425 0 0 0
25 1 14.24057060305472 2.9123980483217053 19.905876170162472 0 0 -1
26 1 15.66153421583094 4.323368854268775 1.4903420534814342 0 0 0
27 1 17.075929544303193 2.910355014913088 19.904475986947 0 0 -1
